time,pm_assignments,pm_ask_reports,pm_reassign,pm_work_on,pm_cooperations,pm_evaluate_performance,pm_motivate,pm_priority,pm_optimize,pm_take_chance,problems_count,escalate_problem_count,cooperation_prob,trust_in_agents,completed_tasks,fail_tasks
0,30,0,0,,0,False,0,,0,,0,0,0.5,"[('Worker 0', 13), ('Worker 1', 10), ('Worker 2', 31), ('Worker 3', 45), ('Worker 4', 37), ('Worker 5', 10), ('Worker 6', 47), ('Worker 7', 31), ('Worker 8', 27), ('Worker 9', 47)]",0,0
10,3,0,0,,0,False,0,,0,,0,0,0.5,"[('Worker 0', 13), ('Worker 1', 10), ('Worker 2', 31), ('Worker 3', 45), ('Worker 4', 37), ('Worker 5', 10), ('Worker 6', 47), ('Worker 7', 31), ('Worker 8', 27), ('Worker 9', 47)]",0,0
20,0,0,0,,0,False,3,time,0,,2,0,0.5,"[('Worker 0', 13), ('Worker 1', 10), ('Worker 2', 31), ('Worker 3', 45), ('Worker 4', 37), ('Worker 5', 10), ('Worker 6', 47), ('Worker 7', 31), ('Worker 8', 27), ('Worker 9', 47)]",5,0
30,0,0,0,,0,False,3,time,0,,3,0,0.5,"[('Worker 0', 13), ('Worker 1', 10), ('Worker 2', 31), ('Worker 3', 45), ('Worker 4', 37), ('Worker 5', 10), ('Worker 6', 47), ('Worker 7', 31), ('Worker 8', 27), ('Worker 9', 47)]",10,0
40,0,0,0,,0,False,3,time,0,,3,0,0.5,"[('Worker 0', 13), ('Worker 1', 10), ('Worker 2', 31), ('Worker 3', 45), ('Worker 4', 37), ('Worker 5', 10), ('Worker 6', 47), ('Worker 7', 31), ('Worker 8', 27), ('Worker 9', 47)]",15,0
50,0,0,0,,0,False,3,time,0,,4,0,0.5,"[('Worker 0', 13), ('Worker 1', 10), ('Worker 2', 31), ('Worker 3', 45), ('Worker 4', 37), ('Worker 5', 10), ('Worker 6', 47), ('Worker 7', 31), ('Worker 8', 27), ('Worker 9', 47)]",16,0
60,6,0,0,,0,False,3,time,0,,5,1,0.5,"[('Worker 0', 13), ('Worker 1', 10), ('Worker 2', 31), ('Worker 3', 45), ('Worker 4', 37), ('Worker 5', 10), ('Worker 6', 47), ('Worker 7', 31), ('Worker 8', 27), ('Worker 9', 47)]",17,0
70,11,0,1,,0,False,3,time,0,,5,1,0.5,"[('Worker 0', 13), ('Worker 1', 10), ('Worker 2', 31), ('Worker 3', 45), ('Worker 4', 37), ('Worker 5', 10), ('Worker 6', 47), ('Worker 7', 31), ('Worker 8', 27), ('Worker 9', 47)]",22,0
80,0,0,0,,0,False,3,time,0,,5,1,0.5,"[('Worker 0', 13), ('Worker 1', 10), ('Worker 2', 31), ('Worker 3', 45), ('Worker 4', 37), ('Worker 5', 10), ('Worker 6', 47), ('Worker 7', 31), ('Worker 8', 27), ('Worker 9', 47)]",24,0
90,0,0,0,,0,False,3,time,0,,7,1,0.5,"[('Worker 0', 13), ('Worker 1', 10), ('Worker 2', 31), ('Worker 3', 45), ('Worker 4', 37), ('Worker 5', 10), ('Worker 6', 47), ('Worker 7', 31), ('Worker 8', 27), ('Worker 9', 47)]",27,0
100,0,0,0,,0,False,3,time,0,,9,1,0.5,"[('Worker 0', 13), ('Worker 1', 10), ('Worker 2', 31), ('Worker 3', 45), ('Worker 4', 37), ('Worker 5', 10), ('Worker 6', 47), ('Worker 7', 31), ('Worker 8', 27), ('Worker 9', 47)]",29,0
110,0,1,0,,0,False,3,time,0,,11,1,0.5,"[('Worker 0', 13), ('Worker 1', 10), ('Worker 2', 31), ('Worker 3', 45), ('Worker 4', 37), ('Worker 5', 10), ('Worker 6', 47), ('Worker 7', 31), ('Worker 8', 27), ('Worker 9', 47)]",31,0
120,0,0,0,,0,False,3,time,0,,13,1,0.5,"[('Worker 0', 13), ('Worker 1', 10), ('Worker 2', 31), ('Worker 3', 45), ('Worker 4', 37), ('Worker 5', 10), ('Worker 6', 47), ('Worker 7', 31), ('Worker 8', 27), ('Worker 9', 49.35)]",33,0
130,0,0,0,,0,False,3,time,0,,14,1,0.5,"[('Worker 0', 13), ('Worker 1', 10.5), ('Worker 2', 31), ('Worker 3', 45), ('Worker 4', 37), ('Worker 5', 10), ('Worker 6', 47), ('Worker 7', 31), ('Worker 8', 27), ('Worker 9', 49.35)]",35,0
140,0,0,0,,0,False,3,time,1,,14,1,0.5,"[('Worker 0', 13), ('Worker 1', 10.5), ('Worker 2', 31), ('Worker 3', 45), ('Worker 4', 37), ('Worker 5', 10), ('Worker 6', 47), ('Worker 7', 31), ('Worker 8', 27), ('Worker 9', 49.35)]",38,0
150,0,0,0,,0,False,3,time,1,,14,1,0.5,"[('Worker 0', 13), ('Worker 1', 10.5), ('Worker 2', 31), ('Worker 3', 45), ('Worker 4', 37), ('Worker 5', 10), ('Worker 6', 47), ('Worker 7', 31), ('Worker 8', 27), ('Worker 9', 49.35)]",40,0
160,0,0,0,,0,False,3,time,1,,14,1,0.5,"[('Worker 0', 13), ('Worker 1', 10.5), ('Worker 2', 31), ('Worker 3', 45), ('Worker 4', 37), ('Worker 5', 10), ('Worker 6', 47), ('Worker 7', 31), ('Worker 8', 27), ('Worker 9', 49.35)]",41,0
170,0,0,0,,0,False,3,time,1,,15,1,0.5,"[('Worker 0', 13), ('Worker 1', 10.5), ('Worker 2', 31), ('Worker 3', 45), ('Worker 4', 37), ('Worker 5', 10), ('Worker 6', 47), ('Worker 7', 31), ('Worker 8', 27), ('Worker 9', 49.35)]",42,0
180,0,0,0,,0,False,3,time,1,,15,1,0.5,"[('Worker 0', 13), ('Worker 1', 10.5), ('Worker 2', 31), ('Worker 3', 45), ('Worker 4', 37), ('Worker 5', 10), ('Worker 6', 49.35), ('Worker 7', 31), ('Worker 8', 27), ('Worker 9', 49.35)]",43,0
190,0,0,0,,0,False,3,time,1,,17,1,0.5,"[('Worker 0', 13), ('Worker 1', 10.5), ('Worker 2', 31), ('Worker 3', 45), ('Worker 4', 37), ('Worker 5', 10), ('Worker 6', 49.35), ('Worker 7', 31), ('Worker 8', 27), ('Worker 9', 49.35)]",43,0
200,0,0,0,,0,False,3,time,1,,18,1,0.5,"[('Worker 0', 13), ('Worker 1', 10.5), ('Worker 2', 31), ('Worker 3', 45), ('Worker 4', 37), ('Worker 5', 10), ('Worker 6', 49.35), ('Worker 7', 32.550000000000004), ('Worker 8', 27), ('Worker 9', 49.35)]",44,0
210,0,0,0,,0,False,3,time,1,,18,1,0.5,"[('Worker 0', 13), ('Worker 1', 10.5), ('Worker 2', 31), ('Worker 3', 45), ('Worker 4', 37), ('Worker 5', 10), ('Worker 6', 49.35), ('Worker 7', 32.550000000000004), ('Worker 8', 27), ('Worker 9', 49.35)]",45,0
220,0,0,0,,0,False,3,time,11,,18,1,0.5,"[('Worker 0', 13), ('Worker 1', 10.5), ('Worker 2', 31), ('Worker 3', 45), ('Worker 4', 37), ('Worker 5', 10), ('Worker 6', 49.35), ('Worker 7', 32.550000000000004), ('Worker 8', 27), ('Worker 9', 49.35)]",45,0
230,0,0,0,,0,False,3,time,11,,19,1,0.5,"[('Worker 0', 13), ('Worker 1', 10.5), ('Worker 2', 31), ('Worker 3', 45), ('Worker 4', 37), ('Worker 5', 10), ('Worker 6', 49.35), ('Worker 7', 32.550000000000004), ('Worker 8', 27), ('Worker 9', 49.35)]",46,0
240,0,0,0,,0,False,3,time,11,,19,1,0.5,"[('Worker 0', 13), ('Worker 1', 10.5), ('Worker 2', 31), ('Worker 3', 45), ('Worker 4', 37), ('Worker 5', 10), ('Worker 6', 49.35), ('Worker 7', 32.550000000000004), ('Worker 8', 27), ('Worker 9', 49.35)]",47,0
250,0,0,0,,0,False,3,time,11,,20,1,0.5,"[('Worker 0', 13), ('Worker 1', 10.5), ('Worker 2', 31), ('Worker 3', 45), ('Worker 4', 37), ('Worker 5', 10), ('Worker 6', 49.35), ('Worker 7', 32.550000000000004), ('Worker 8', 27), ('Worker 9', 49.35)]",48,0
260,0,0,0,,0,False,3,time,11,,20,1,0.5,"[('Worker 0', 13), ('Worker 1', 10.5), ('Worker 2', 31), ('Worker 3', 45), ('Worker 4', 37), ('Worker 5', 10), ('Worker 6', 49.35), ('Worker 7', 32.550000000000004), ('Worker 8', 27), ('Worker 9', 49.35)]",48,0
270,0,0,0,,0,False,3,,11,,20,1,0.5,"[('Worker 0', 13), ('Worker 1', 10.5), ('Worker 2', 31), ('Worker 3', 45), ('Worker 4', 37), ('Worker 5', 10), ('Worker 6', 49.35), ('Worker 7', 32.550000000000004), ('Worker 8', 27), ('Worker 9', 49.35)]",49,0
280,0,0,0,,0,False,3,,11,,20,1,0.5,"[('Worker 0', 13), ('Worker 1', 10.5), ('Worker 2', 31), ('Worker 3', 45), ('Worker 4', 37), ('Worker 5', 10), ('Worker 6', 49.35), ('Worker 7', 32.550000000000004), ('Worker 8', 27), ('Worker 9', 49.35)]",49,0
290,0,0,0,,0,False,3,,11,,20,1,0.5,"[('Worker 0', 13), ('Worker 1', 10.5), ('Worker 2', 31), ('Worker 3', 45), ('Worker 4', 37), ('Worker 5', 10), ('Worker 6', 49.35), ('Worker 7', 32.550000000000004), ('Worker 8', 27), ('Worker 9', 49.35)]",49,0
300,0,0,0,,0,False,3,,11,,20,1,0.5,"[('Worker 0', 13), ('Worker 1', 10.5), ('Worker 2', 31), ('Worker 3', 45), ('Worker 4', 37), ('Worker 5', 10), ('Worker 6', 49.35), ('Worker 7', 32.550000000000004), ('Worker 8', 27), ('Worker 9', 49.35)]",50,0
0,30,0,0,,0,False,0,,0,,0,0,0.5,"[('Worker 0', 40), ('Worker 1', 83), ('Worker 2', 90), ('Worker 3', 69), ('Worker 4', 66), ('Worker 5', 89), ('Worker 6', 56), ('Worker 7', 70), ('Worker 8', 33), ('Worker 9', 41)]",0,0
10,6,0,0,,0,False,0,,0,,0,0,0.5,"[('Worker 0', 40), ('Worker 1', 83), ('Worker 2', 90), ('Worker 3', 69), ('Worker 4', 66), ('Worker 5', 89), ('Worker 6', 56), ('Worker 7', 70), ('Worker 8', 33), ('Worker 9', 41)]",0,0
20,0,0,0,,0,False,0,,0,,4,1,0.5,"[('Worker 0', 40), ('Worker 1', 83), ('Worker 2', 90), ('Worker 3', 69), ('Worker 4', 66), ('Worker 5', 89), ('Worker 6', 56), ('Worker 7', 70), ('Worker 8', 33), ('Worker 9', 41)]",1,0
30,6,0,0,,1,False,3,,3,,6,1,0.5,"[('Worker 0', 40), ('Worker 1', 83), ('Worker 2', 90), ('Worker 3', 69), ('Worker 4', 66), ('Worker 5', 89), ('Worker 6', 56), ('Worker 7', 70), ('Worker 8', 33), ('Worker 9', 41)]",2,0
40,3,0,1,,0,False,3,,3,,7,1,0.45,"[('Worker 0', 40), ('Worker 1', 83), ('Worker 2', 90), ('Worker 3', 69), ('Worker 4', 66), ('Worker 5', 89), ('Worker 6', 56), ('Worker 7', 70), ('Worker 8', 33), ('Worker 9', 41)]",2,0
50,3,0,0,,0,False,3,,3,,10,1,0.45,"[('Worker 0', 40), ('Worker 1', 83), ('Worker 2', 90), ('Worker 3', 69), ('Worker 4', 66), ('Worker 5', 89), ('Worker 6', 56), ('Worker 7', 70), ('Worker 8', 33), ('Worker 9', 41)]",2,0
60,15,0,0,,0,False,3,,3,,13,1,0.45,"[('Worker 0', 40), ('Worker 1', 83), ('Worker 2', 90), ('Worker 3', 69), ('Worker 4', 66), ('Worker 5', 89), ('Worker 6', 56), ('Worker 7', 70), ('Worker 8', 33), ('Worker 9', 41)]",2,0
70,3,0,0,,0,False,3,,3,,14,1,0.45,"[('Worker 0', 40), ('Worker 1', 83), ('Worker 2', 90), ('Worker 3', 69), ('Worker 4', 66), ('Worker 5', 89), ('Worker 6', 56), ('Worker 7', 70), ('Worker 8', 33), ('Worker 9', 41)]",3,0
80,0,5,0,,0,False,3,,3,,16,1,0.45,"[('Worker 0', 40), ('Worker 1', 83), ('Worker 2', 90), ('Worker 3', 69), ('Worker 4', 66), ('Worker 5', 89), ('Worker 6', 56), ('Worker 7', 70), ('Worker 8', 33), ('Worker 9', 41)]",3,0
90,3,1,0,,0,False,3,,3,,17,1,0.45,"[('Worker 0', 40), ('Worker 1', 83), ('Worker 2', 90), ('Worker 3', 69), ('Worker 4', 66), ('Worker 5', 93.45), ('Worker 6', 56), ('Worker 7', 73.5), ('Worker 8', 33), ('Worker 9', 41)]",3,0
100,0,0,0,,0,False,3,,3,,19,1,0.45,"[('Worker 0', 40), ('Worker 1', 83), ('Worker 2', 90), ('Worker 3', 69), ('Worker 4', 66), ('Worker 5', 93.45), ('Worker 6', 56), ('Worker 7', 73.5), ('Worker 8', 33), ('Worker 9', 43.050000000000004)]",4,0
110,3,0,0,,0,False,3,,3,,19,1,0.45,"[('Worker 0', 40), ('Worker 1', 83), ('Worker 2', 90), ('Worker 3', 69), ('Worker 4', 66), ('Worker 5', 93.45), ('Worker 6', 56), ('Worker 7', 73.5), ('Worker 8', 33), ('Worker 9', 43.050000000000004)]",5,0
120,3,0,0,,0,False,3,,3,,22,2,0.45,"[('Worker 0', 40), ('Worker 1', 83), ('Worker 2', 90), ('Worker 3', 69), ('Worker 4', 66), ('Worker 5', 93.45), ('Worker 6', 56), ('Worker 7', 73.5), ('Worker 8', 33), ('Worker 9', 43.050000000000004)]",7,0
130,1,1,1,,0,False,3,,3,,23,2,0.45,"[('Worker 0', 40), ('Worker 1', 83), ('Worker 2', 90), ('Worker 3', 69), ('Worker 4', 66), ('Worker 5', 93.45), ('Worker 6', 56), ('Worker 7', 73.5), ('Worker 8', 33), ('Worker 9', 43.050000000000004)]",9,0
140,0,0,0,,0,False,3,,3,,23,2,0.45,"[('Worker 0', 40), ('Worker 1', 83), ('Worker 2', 90), ('Worker 3', 69), ('Worker 4', 66), ('Worker 5', 93.45), ('Worker 6', 56), ('Worker 7', 73.5), ('Worker 8', 33), ('Worker 9', 43.050000000000004)]",10,0
150,0,0,0,,0,False,3,,3,,25,3,0.45,"[('Worker 0', 40), ('Worker 1', 83), ('Worker 2', 90), ('Worker 3', 69), ('Worker 4', 66), ('Worker 5', 93.45), ('Worker 6', 56), ('Worker 7', 73.5), ('Worker 8', 33), ('Worker 9', 43.050000000000004)]",11,0
160,0,0,0,,1,False,3,,3,,27,3,0.45,"[('Worker 0', 40), ('Worker 1', 83), ('Worker 2', 90), ('Worker 3', 69), ('Worker 4', 69.3), ('Worker 5', 93.45), ('Worker 6', 56), ('Worker 7', 73.5), ('Worker 8', 33), ('Worker 9', 43.050000000000004)]",11,0
170,0,1,1,,0,False,3,,3,,28,3,0.4,"[('Worker 0', 40), ('Worker 1', 83), ('Worker 2', 90), ('Worker 3', 69), ('Worker 4', 69.3), ('Worker 5', 93.45), ('Worker 6', 56), ('Worker 7', 73.5), ('Worker 8', 33), ('Worker 9', 43.050000000000004)]",11,0
180,0,1,0,,0,False,3,,3,,30,4,0.4,"[('Worker 0', 40), ('Worker 1', 83), ('Worker 2', 90), ('Worker 3', 72.45), ('Worker 4', 69.3), ('Worker 5', 93.45), ('Worker 6', 56), ('Worker 7', 73.5), ('Worker 8', 33), ('Worker 9', 43.050000000000004)]",11,0
190,0,2,0,,1,False,3,,3,,30,4,0.4,"[('Worker 0', 40), ('Worker 1', 83), ('Worker 2', 90), ('Worker 3', 72.45), ('Worker 4', 69.3), ('Worker 5', 93.45), ('Worker 6', 56), ('Worker 7', 73.5), ('Worker 8', 33), ('Worker 9', 43.050000000000004)]",13,0
200,0,0,0,,1,False,3,,3,,32,5,0.35000000000000003,"[('Worker 0', 40), ('Worker 1', 83), ('Worker 2', 90), ('Worker 3', 72.45), ('Worker 4', 69.3), ('Worker 5', 93.45), ('Worker 6', 56), ('Worker 7', 73.5), ('Worker 8', 33), ('Worker 9', 43.050000000000004)]",13,0
210,0,1,1,,0,False,3,,3,,33,5,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 83), ('Worker 2', 90), ('Worker 3', 72.45), ('Worker 4', 69.3), ('Worker 5', 93.45), ('Worker 6', 56), ('Worker 7', 73.5), ('Worker 8', 33), ('Worker 9', 43.050000000000004)]",14,0
220,0,1,1,,0,False,3,,3,,36,5,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 83), ('Worker 2', 90), ('Worker 3', 72.45), ('Worker 4', 69.3), ('Worker 5', 93.45), ('Worker 6', 56), ('Worker 7', 73.5), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",14,0
230,0,2,0,,0,False,3,,3,,36,5,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 83), ('Worker 2', 90), ('Worker 3', 72.45), ('Worker 4', 69.3), ('Worker 5', 93.45), ('Worker 6', 58.800000000000004), ('Worker 7', 73.5), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",15,0
240,0,0,0,,0,False,3,,3,,38,5,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 83), ('Worker 2', 90), ('Worker 3', 72.45), ('Worker 4', 69.3), ('Worker 5', 93.45), ('Worker 6', 58.800000000000004), ('Worker 7', 73.5), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",16,0
250,0,0,0,,0,False,3,,3,,39,5,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 83), ('Worker 2', 90), ('Worker 3', 72.45), ('Worker 4', 69.3), ('Worker 5', 93.45), ('Worker 6', 58.800000000000004), ('Worker 7', 73.5), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",16,0
260,0,0,0,,0,False,3,,3,,40,5,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 83), ('Worker 2', 90), ('Worker 3', 72.45), ('Worker 4', 69.3), ('Worker 5', 93.45), ('Worker 6', 58.800000000000004), ('Worker 7', 73.5), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",17,0
270,0,0,0,,0,False,3,,3,,42,5,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 83), ('Worker 2', 90), ('Worker 3', 72.45), ('Worker 4', 69.3), ('Worker 5', 93.45), ('Worker 6', 58.800000000000004), ('Worker 7', 73.5), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",18,0
280,0,1,0,,0,False,3,,3,,44,5,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 83), ('Worker 2', 94.5), ('Worker 3', 72.45), ('Worker 4', 69.3), ('Worker 5', 93.45), ('Worker 6', 58.800000000000004), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",18,0
290,0,1,0,,0,False,3,,3,,44,5,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 83), ('Worker 2', 94.5), ('Worker 3', 72.45), ('Worker 4', 69.3), ('Worker 5', 93.45), ('Worker 6', 58.800000000000004), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",18,0
300,0,1,0,,0,False,3,,3,,45,5,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 83), ('Worker 2', 94.5), ('Worker 3', 72.45), ('Worker 4', 69.3), ('Worker 5', 93.45), ('Worker 6', 58.800000000000004), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",18,0
310,0,1,0,,0,False,3,,3,,45,5,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 83), ('Worker 2', 94.5), ('Worker 3', 72.45), ('Worker 4', 69.3), ('Worker 5', 93.45), ('Worker 6', 58.800000000000004), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",19,0
320,0,1,0,,0,False,3,,3,,45,5,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 83), ('Worker 2', 94.5), ('Worker 3', 72.45), ('Worker 4', 69.3), ('Worker 5', 93.45), ('Worker 6', 58.800000000000004), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",19,0
330,0,2,0,,0,False,3,,3,,45,5,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 83), ('Worker 2', 94.5), ('Worker 3', 72.45), ('Worker 4', 69.3), ('Worker 5', 93.45), ('Worker 6', 58.800000000000004), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",20,0
340,0,0,0,,0,False,3,,3,,45,5,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 83), ('Worker 2', 94.5), ('Worker 3', 72.45), ('Worker 4', 69.3), ('Worker 5', 93.45), ('Worker 6', 58.800000000000004), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",22,0
350,0,0,0,,0,False,3,,3,,46,5,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 83), ('Worker 2', 94.5), ('Worker 3', 72.45), ('Worker 4', 69.3), ('Worker 5', 93.45), ('Worker 6', 58.800000000000004), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",24,0
360,0,0,0,,0,False,3,,3,,46,5,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 83), ('Worker 2', 94.5), ('Worker 3', 72.45), ('Worker 4', 69.3), ('Worker 5', 93.45), ('Worker 6', 58.800000000000004), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",24,0
370,0,0,0,,0,False,3,,3,,48,6,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 83), ('Worker 2', 94.5), ('Worker 3', 72.45), ('Worker 4', 69.3), ('Worker 5', 93.45), ('Worker 6', 58.800000000000004), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",24,0
380,0,0,1,,0,False,3,,3,,49,6,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 83), ('Worker 2', 94.5), ('Worker 3', 72.45), ('Worker 4', 69.3), ('Worker 5', 98.1225), ('Worker 6', 58.800000000000004), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",24,0
390,0,0,0,,0,False,3,,3,,49,6,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 83), ('Worker 2', 94.5), ('Worker 3', 72.45), ('Worker 4', 69.3), ('Worker 5', 98.1225), ('Worker 6', 58.800000000000004), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",25,0
400,0,0,0,,0,False,3,,3,,50,6,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 83), ('Worker 2', 94.5), ('Worker 3', 72.45), ('Worker 4', 69.3), ('Worker 5', 98.1225), ('Worker 6', 58.800000000000004), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",25,0
410,0,0,0,,0,False,3,,3,,51,6,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 83), ('Worker 2', 94.5), ('Worker 3', 72.45), ('Worker 4', 69.3), ('Worker 5', 98.1225), ('Worker 6', 61.74000000000001), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",25,0
420,0,1,0,,0,False,3,,3,,51,6,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 83), ('Worker 2', 94.5), ('Worker 3', 72.45), ('Worker 4', 69.3), ('Worker 5', 98.1225), ('Worker 6', 61.74000000000001), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",26,0
430,0,2,0,,0,False,3,,3,,51,6,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 83), ('Worker 2', 94.5), ('Worker 3', 72.45), ('Worker 4', 69.3), ('Worker 5', 98.1225), ('Worker 6', 61.74000000000001), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",27,0
440,0,1,0,,0,False,3,,7,,51,6,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 83), ('Worker 2', 94.5), ('Worker 3', 72.45), ('Worker 4', 69.3), ('Worker 5', 98.1225), ('Worker 6', 61.74000000000001), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",28,0
450,0,1,0,,0,False,3,,7,,51,6,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 83), ('Worker 2', 94.5), ('Worker 3', 72.45), ('Worker 4', 69.3), ('Worker 5', 98.1225), ('Worker 6', 61.74000000000001), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",28,0
460,0,0,0,,0,False,3,,7,,52,6,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 83), ('Worker 2', 94.5), ('Worker 3', 72.45), ('Worker 4', 69.3), ('Worker 5', 98.1225), ('Worker 6', 61.74000000000001), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",28,0
470,0,0,0,,0,False,3,,7,,54,6,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 83), ('Worker 2', 94.5), ('Worker 3', 72.45), ('Worker 4', 69.3), ('Worker 5', 98.1225), ('Worker 6', 61.74000000000001), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",28,0
480,0,0,0,,0,False,3,,7,,54,6,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 83), ('Worker 2', 94.5), ('Worker 3', 72.45), ('Worker 4', 69.3), ('Worker 5', 98.1225), ('Worker 6', 61.74000000000001), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",29,0
490,0,0,0,,0,False,3,,7,,56,6,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 83), ('Worker 2', 94.5), ('Worker 3', 72.45), ('Worker 4', 72.765), ('Worker 5', 98.1225), ('Worker 6', 61.74000000000001), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",30,0
500,0,0,0,,0,False,3,,7,,57,6,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 83), ('Worker 2', 94.5), ('Worker 3', 76.0725), ('Worker 4', 72.765), ('Worker 5', 98.1225), ('Worker 6', 61.74000000000001), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",30,0
510,0,0,0,,0,False,3,,7,,57,6,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 83), ('Worker 2', 94.5), ('Worker 3', 76.0725), ('Worker 4', 72.765), ('Worker 5', 98.1225), ('Worker 6', 61.74000000000001), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",30,0
520,0,0,0,,0,False,3,,7,,58,6,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 83), ('Worker 2', 94.5), ('Worker 3', 76.0725), ('Worker 4', 72.765), ('Worker 5', 98.1225), ('Worker 6', 61.74000000000001), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",30,0
530,0,2,0,,0,False,3,,7,,60,6,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 83), ('Worker 2', 94.5), ('Worker 3', 76.0725), ('Worker 4', 72.765), ('Worker 5', 98.1225), ('Worker 6', 61.74000000000001), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",30,0
540,0,1,0,,0,False,3,,7,,61,6,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 83), ('Worker 2', 94.5), ('Worker 3', 76.0725), ('Worker 4', 72.765), ('Worker 5', 103.028625), ('Worker 6', 61.74000000000001), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",30,0
550,0,0,0,,0,False,3,,7,,61,6,0.30000000000000004,"[('Worker 0', 40), ('Worker 1', 87.15), ('Worker 2', 94.5), ('Worker 3', 76.0725), ('Worker 4', 72.765), ('Worker 5', 103.028625), ('Worker 6', 61.74000000000001), ('Worker 7', 77.175), ('Worker 8', 34.65), ('Worker 9', 43.050000000000004)]",30,0
