time,worker_id,new_state,work,get_task,report_progress,cooperate,escalate_problem,report_problem,rest
800,Worker 5,0,False,False,False,False,False,False,True
800,Worker 6,0,False,False,False,False,False,False,True
800,Worker 7,0,False,False,False,False,False,False,True
800,Worker 8,0,False,False,False,False,False,False,True
800,Worker 9,0,False,False,False,False,False,False,True
810,Worker 0,1,True,False,False,False,False,True,False
810,Worker 1,0,False,False,False,False,False,False,True
810,Worker 2,1,True,False,False,False,False,False,False
810,Worker 3,0,False,False,False,False,False,False,True
810,Worker 4,0,False,False,False,False,False,False,True
810,Worker 5,0,False,False,False,False,False,False,True
810,Worker 6,0,False,False,False,False,False,False,True
810,Worker 7,0,False,False,False,False,False,False,True
810,Worker 8,0,False,False,False,False,False,False,True
810,Worker 9,0,False,False,False,False,False,False,True
820,Worker 0,0,False,False,False,False,True,False,False
820,Worker 1,0,False,False,False,False,False,False,True
820,Worker 2,1,True,False,False,False,False,False,False
820,Worker 3,1,False,True,False,False,False,False,False
820,Worker 4,0,False,False,False,False,False,False,True
820,Worker 5,0,False,False,False,False,False,False,True
820,Worker 6,0,False,False,False,False,False,False,True
820,Worker 7,0,False,False,False,False,False,False,True
820,Worker 8,0,False,False,False,False,False,False,True
820,Worker 9,0,False,False,False,False,False,False,True
830,Worker 0,0,False,False,False,False,False,False,True
830,Worker 1,0,False,False,False,False,False,False,True
830,Worker 2,1,True,False,False,False,False,False,False
830,Worker 3,1,False,False,True,False,False,False,False
830,Worker 4,0,False,False,False,False,False,False,True
830,Worker 5,0,False,False,False,False,False,False,True
830,Worker 6,0,False,False,False,False,False,False,True
830,Worker 7,0,False,False,False,False,False,False,True
830,Worker 8,0,False,False,False,False,False,False,True
830,Worker 9,0,False,False,False,False,False,False,True
840,Worker 0,0,False,False,False,False,False,False,True
840,Worker 1,0,False,False,False,False,False,False,True
840,Worker 2,1,True,False,False,False,False,True,False
840,Worker 3,0,False,False,False,False,False,False,True
840,Worker 4,0,False,False,False,False,False,False,True
840,Worker 5,0,False,False,False,False,False,False,True
840,Worker 6,0,False,False,False,False,False,False,True
840,Worker 7,0,False,False,False,False,False,False,True
840,Worker 8,0,False,False,False,False,False,False,True
840,Worker 9,0,False,False,False,False,False,False,True
850,Worker 0,1,False,True,False,False,False,False,False
850,Worker 1,0,False,False,False,False,False,False,True
850,Worker 2,1,True,False,False,False,False,True,False
850,Worker 3,1,True,False,False,False,False,False,False
850,Worker 4,0,False,False,False,False,False,False,True
850,Worker 5,0,False,False,False,False,False,False,True
850,Worker 6,0,False,False,False,False,False,False,True
850,Worker 7,0,False,False,False,False,False,False,True
850,Worker 8,0,False,False,False,False,False,False,True
850,Worker 9,0,False,False,False,False,False,False,True
860,Worker 0,1,False,False,True,False,False,False,False
860,Worker 1,0,False,False,False,False,False,False,True
860,Worker 2,1,False,False,True,False,False,False,False
860,Worker 3,1,True,False,False,True,False,False,False
860,Worker 4,0,False,False,False,False,False,False,True
860,Worker 5,0,False,False,False,False,False,False,True
860,Worker 6,0,False,False,False,False,False,False,True
860,Worker 7,0,False,False,False,False,False,False,True
860,Worker 8,0,False,False,False,False,False,False,True
860,Worker 9,0,False,False,False,False,False,False,True
870,Worker 0,1,True,False,False,False,False,False,False
870,Worker 1,0,False,False,False,False,False,False,True
870,Worker 2,1,True,False,False,False,False,False,False
870,Worker 3,1,True,False,False,False,False,False,False
870,Worker 4,0,False,False,False,False,False,False,True
870,Worker 5,0,False,False,False,False,False,False,True
870,Worker 6,0,False,False,False,False,False,False,True
870,Worker 7,0,False,False,False,False,False,False,True
870,Worker 8,0,False,False,False,False,False,False,True
870,Worker 9,0,False,False,False,False,False,False,True
880,Worker 0,1,True,False,False,False,False,False,False
880,Worker 1,0,False,False,False,False,False,False,True
880,Worker 2,1,True,False,False,False,False,False,False
880,Worker 3,1,True,False,False,False,False,False,False
880,Worker 4,0,False,False,False,False,False,False,True
880,Worker 5,0,False,False,False,False,False,False,True
880,Worker 6,0,False,False,False,False,False,False,True
880,Worker 7,0,False,False,False,False,False,False,True
880,Worker 8,0,False,False,False,False,False,False,True
880,Worker 9,0,False,False,False,False,False,False,True
890,Worker 0,1,True,False,False,False,False,False,False
890,Worker 1,0,False,False,False,False,False,False,True
890,Worker 2,1,True,False,False,False,False,False,False
890,Worker 3,1,True,False,False,False,False,False,False
890,Worker 4,0,False,False,False,False,False,False,True
890,Worker 5,0,False,False,False,False,False,False,True
890,Worker 6,0,False,False,False,False,False,False,True
890,Worker 7,0,False,False,False,False,False,False,True
890,Worker 8,0,False,False,False,False,False,False,True
890,Worker 9,0,False,False,False,False,False,False,True
900,Worker 0,1,True,False,False,False,False,False,False
900,Worker 1,0,False,False,False,False,False,False,True
900,Worker 2,1,True,False,False,False,False,False,False
900,Worker 3,0,False,False,False,False,False,False,True
900,Worker 4,0,False,False,False,False,False,False,True
900,Worker 5,0,False,False,False,False,False,False,True
900,Worker 6,0,False,False,False,False,False,False,True
900,Worker 7,0,False,False,False,False,False,False,True
900,Worker 8,0,False,False,False,False,False,False,True
900,Worker 9,0,False,False,False,False,False,False,True
910,Worker 0,1,False,True,True,False,False,False,False
910,Worker 1,0,False,False,False,False,False,False,True
910,Worker 2,1,True,False,False,False,False,True,False
910,Worker 3,1,True,False,False,False,False,False,False
910,Worker 4,0,False,False,False,False,False,False,True
910,Worker 5,0,False,False,False,False,False,False,True
910,Worker 6,0,False,False,False,False,False,False,True
910,Worker 7,0,False,False,False,False,False,False,True
910,Worker 8,0,False,False,False,False,False,False,True
910,Worker 9,0,False,False,False,False,False,False,True
920,Worker 0,1,True,False,False,False,False,False,False
920,Worker 1,0,False,False,False,False,False,False,True
920,Worker 2,1,True,False,False,False,False,False,False
920,Worker 3,1,False,False,True,False,False,False,False
920,Worker 4,0,False,False,False,False,False,False,True
920,Worker 5,0,False,False,False,False,False,False,True
920,Worker 6,0,False,False,False,False,False,False,True
920,Worker 7,0,False,False,False,False,False,False,True
920,Worker 8,0,False,False,False,False,False,False,True
920,Worker 9,0,False,False,False,False,False,False,True
930,Worker 0,1,True,False,False,False,False,False,False
930,Worker 1,0,False,False,False,False,False,False,True
930,Worker 2,1,True,False,False,False,False,False,False
930,Worker 3,1,True,False,False,False,False,False,False
930,Worker 4,0,False,False,False,False,False,False,True
930,Worker 5,0,False,False,False,False,False,False,True
930,Worker 6,0,False,False,False,False,False,False,True
930,Worker 7,0,False,False,False,False,False,False,True
930,Worker 8,0,False,False,False,False,False,False,True
930,Worker 9,0,False,False,False,False,False,False,True
940,Worker 0,0,False,False,False,False,True,False,False
940,Worker 1,0,False,False,False,False,False,False,True
940,Worker 2,1,True,False,False,False,False,False,False
940,Worker 3,1,True,False,False,False,False,False,False
940,Worker 4,0,False,False,False,False,False,False,True
940,Worker 5,0,False,False,False,False,False,False,True
940,Worker 6,0,False,False,False,False,False,False,True
940,Worker 7,0,False,False,False,False,False,False,True
940,Worker 8,0,False,False,False,False,False,False,True
940,Worker 9,0,False,False,False,False,False,False,True
950,Worker 0,1,False,True,False,False,False,False,False
950,Worker 1,0,False,False,False,False,False,False,True
950,Worker 2,1,False,False,True,False,False,False,False
950,Worker 3,1,False,True,True,False,False,False,False
950,Worker 4,0,False,False,False,False,False,False,True
950,Worker 5,0,False,False,False,False,False,False,True
950,Worker 6,0,False,False,False,False,False,False,True
950,Worker 7,0,False,False,False,False,False,False,True
950,Worker 8,0,False,False,False,False,False,False,True
950,Worker 9,0,False,False,False,False,False,False,True
960,Worker 0,0,False,False,False,False,False,False,True
960,Worker 1,0,False,False,False,False,False,False,True
960,Worker 2,1,True,False,False,False,False,False,False
960,Worker 3,1,True,False,False,False,False,False,False
960,Worker 4,0,False,False,False,False,False,False,True
960,Worker 5,0,False,False,False,False,False,False,True
960,Worker 6,0,False,False,False,False,False,False,True
960,Worker 7,0,False,False,False,False,False,False,True
960,Worker 8,0,False,False,False,False,False,False,True
960,Worker 9,0,False,False,False,False,False,False,True
970,Worker 0,1,True,False,False,False,False,False,False
970,Worker 1,0,False,False,False,False,False,False,True
970,Worker 2,0,False,False,False,False,False,False,True
970,Worker 3,1,True,False,False,False,False,False,False
970,Worker 4,0,False,False,False,False,False,False,True
970,Worker 5,0,False,False,False,False,False,False,True
970,Worker 6,0,False,False,False,False,False,False,True
970,Worker 7,0,False,False,False,False,False,False,True
970,Worker 8,0,False,False,False,False,False,False,True
970,Worker 9,0,False,False,False,False,False,False,True
980,Worker 0,1,True,False,False,False,False,False,False
980,Worker 1,0,False,False,False,False,False,False,True
980,Worker 2,1,True,False,False,False,False,False,False
980,Worker 3,0,False,False,False,False,False,False,True
980,Worker 4,0,False,False,False,False,False,False,True
980,Worker 5,0,False,False,False,False,False,False,True
980,Worker 6,0,False,False,False,False,False,False,True
980,Worker 7,0,False,False,False,False,False,False,True
980,Worker 8,0,False,False,False,False,False,False,True
980,Worker 9,0,False,False,False,False,False,False,True
990,Worker 0,1,False,True,True,False,False,False,False
990,Worker 1,0,False,False,False,False,False,False,True
990,Worker 2,1,True,False,False,False,False,False,False
990,Worker 3,1,True,False,False,False,False,False,False
990,Worker 4,0,False,False,False,False,False,False,True
990,Worker 5,0,False,False,False,False,False,False,True
990,Worker 6,0,False,False,False,False,False,False,True
990,Worker 7,0,False,False,False,False,False,False,True
990,Worker 8,0,False,False,False,False,False,False,True
990,Worker 9,0,False,False,False,False,False,False,True
1000,Worker 0,1,True,False,False,False,False,False,False
1000,Worker 1,0,False,False,False,False,False,False,True
1000,Worker 2,1,True,False,False,False,False,False,False
1000,Worker 3,1,True,False,False,False,False,False,False
1000,Worker 4,0,False,False,False,False,False,False,True
1000,Worker 5,0,False,False,False,False,False,False,True
1000,Worker 6,0,False,False,False,False,False,False,True
1000,Worker 7,0,False,False,False,False,False,False,True
1000,Worker 8,0,False,False,False,False,False,False,True
1000,Worker 9,0,False,False,False,False,False,False,True
1010,Worker 0,1,True,False,False,False,False,False,False
1010,Worker 1,0,False,False,False,False,False,False,True
1010,Worker 2,1,False,True,True,False,False,False,False
1010,Worker 3,1,False,True,True,False,False,False,False
1010,Worker 4,0,False,False,False,False,False,False,True
1010,Worker 5,0,False,False,False,False,False,False,True
1010,Worker 6,0,False,False,False,False,False,False,True
1010,Worker 7,0,False,False,False,False,False,False,True
1010,Worker 8,0,False,False,False,False,False,False,True
1010,Worker 9,0,False,False,False,False,False,False,True
1020,Worker 0,1,True,False,False,False,False,False,False
1020,Worker 1,0,False,False,False,False,False,False,True
1020,Worker 2,1,True,False,False,False,False,False,False
1020,Worker 3,1,True,False,False,False,False,False,False
1020,Worker 4,0,False,False,False,False,False,False,True
1020,Worker 5,0,False,False,False,False,False,False,True
1020,Worker 6,0,False,False,False,False,False,False,True
1020,Worker 7,0,False,False,False,False,False,False,True
1020,Worker 8,0,False,False,False,False,False,False,True
1020,Worker 9,0,False,False,False,False,False,False,True
1030,Worker 0,0,False,False,False,False,True,False,False
1030,Worker 1,0,False,False,False,False,False,False,True
1030,Worker 2,1,True,False,False,False,False,False,False
1030,Worker 3,1,True,False,False,False,False,False,False
1030,Worker 4,0,False,False,False,False,False,False,True
1030,Worker 5,0,False,False,False,False,False,False,True
1030,Worker 6,0,False,False,False,False,False,False,True
1030,Worker 7,0,False,False,False,False,False,False,True
1030,Worker 8,0,False,False,False,False,False,False,True
1030,Worker 9,0,False,False,False,False,False,False,True
1040,Worker 0,1,False,True,False,False,False,False,False
1040,Worker 1,1,False,True,False,False,False,False,False
1040,Worker 2,0,False,False,False,False,True,False,False
1040,Worker 3,1,True,False,False,False,False,False,False
1040,Worker 4,0,False,False,False,False,False,False,True
1040,Worker 5,0,False,False,False,False,False,False,True
1040,Worker 6,0,False,False,False,False,False,False,True
1040,Worker 7,0,False,False,False,False,False,False,True
1040,Worker 8,0,False,False,False,False,False,False,True
1040,Worker 9,0,False,False,False,False,False,False,True
1050,Worker 0,1,True,False,False,False,False,False,False
1050,Worker 1,1,False,False,True,False,False,False,False
1050,Worker 2,1,False,True,False,False,False,False,False
1050,Worker 3,1,True,False,False,False,False,False,False
1050,Worker 4,0,False,False,False,False,False,False,True
1050,Worker 5,0,False,False,False,False,False,False,True
1050,Worker 6,0,False,False,False,False,False,False,True
1050,Worker 7,0,False,False,False,False,False,False,True
1050,Worker 8,0,False,False,False,False,False,False,True
1050,Worker 9,0,False,False,False,False,False,False,True
1060,Worker 0,1,True,False,False,False,False,False,False
1060,Worker 1,1,True,False,False,False,False,False,False
1060,Worker 2,0,False,False,False,False,False,False,True
1060,Worker 3,1,True,False,False,False,False,False,False
1060,Worker 4,0,False,False,False,False,False,False,True
1060,Worker 5,0,False,False,False,False,False,False,True
1060,Worker 6,0,False,False,False,False,False,False,True
1060,Worker 7,0,False,False,False,False,False,False,True
1060,Worker 8,0,False,False,False,False,False,False,True
1060,Worker 9,0,False,False,False,False,False,False,True
1070,Worker 0,1,True,False,False,False,False,False,False
1070,Worker 1,1,True,False,False,False,False,True,False
1070,Worker 2,1,True,False,False,False,False,False,False
1070,Worker 3,1,True,False,False,False,False,False,False
1070,Worker 4,0,False,False,False,False,False,False,True
1070,Worker 5,0,False,False,False,False,False,False,True
1070,Worker 6,0,False,False,False,False,False,False,True
1070,Worker 7,0,False,False,False,False,False,False,True
1070,Worker 8,0,False,False,False,False,False,False,True
1070,Worker 9,0,False,False,False,False,False,False,True
1080,Worker 0,1,False,False,True,False,False,False,False
1080,Worker 1,1,True,False,False,False,False,False,False
1080,Worker 2,1,True,False,False,False,False,False,False
1080,Worker 3,0,False,False,False,False,False,False,True
1080,Worker 4,0,False,False,False,False,False,False,True
1080,Worker 5,0,False,False,False,False,False,False,True
1080,Worker 6,0,False,False,False,False,False,False,True
1080,Worker 7,0,False,False,False,False,False,False,True
1080,Worker 8,0,False,False,False,False,False,False,True
1080,Worker 9,0,False,False,False,False,False,False,True
1090,Worker 0,1,True,False,False,False,False,False,False
1090,Worker 1,1,True,False,False,False,False,False,False
1090,Worker 2,1,True,False,False,False,False,False,False
1090,Worker 3,1,True,False,False,False,False,False,False
1090,Worker 4,0,False,False,False,False,False,False,True
1090,Worker 5,0,False,False,False,False,False,False,True
1090,Worker 6,0,False,False,False,False,False,False,True
1090,Worker 7,0,False,False,False,False,False,False,True
1090,Worker 8,0,False,False,False,False,False,False,True
1090,Worker 9,0,False,False,False,False,False,False,True
1100,Worker 0,1,True,False,False,False,False,True,False
1100,Worker 1,1,True,False,False,False,False,False,False
1100,Worker 2,1,False,False,True,False,False,False,False
1100,Worker 3,1,False,False,True,False,False,False,False
1100,Worker 4,0,False,False,False,False,False,False,True
1100,Worker 5,0,False,False,False,False,False,False,True
1100,Worker 6,0,False,False,False,False,False,False,True
1100,Worker 7,0,False,False,False,False,False,False,True
1100,Worker 8,0,False,False,False,False,False,False,True
1100,Worker 9,0,False,False,False,False,False,False,True
1110,Worker 0,0,False,False,False,False,False,False,True
1110,Worker 1,1,False,True,True,False,False,False,False
1110,Worker 2,1,True,False,False,False,False,False,False
1110,Worker 3,1,True,False,False,False,False,False,False
1110,Worker 4,0,False,False,False,False,False,False,True
1110,Worker 5,0,False,False,False,False,False,False,True
1110,Worker 6,0,False,False,False,False,False,False,True
1110,Worker 7,0,False,False,False,False,False,False,True
1110,Worker 8,0,False,False,False,False,False,False,True
1110,Worker 9,0,False,False,False,False,False,False,True
1120,Worker 0,1,True,False,False,False,False,False,False
1120,Worker 1,1,True,False,False,False,False,False,False
1120,Worker 2,1,True,False,False,False,False,False,False
1120,Worker 3,1,False,False,True,False,False,False,False
1120,Worker 4,0,False,False,False,False,False,False,True
1120,Worker 5,0,False,False,False,False,False,False,True
1120,Worker 6,0,False,False,False,False,False,False,True
1120,Worker 7,0,False,False,False,False,False,False,True
1120,Worker 8,0,False,False,False,False,False,False,True
1120,Worker 9,0,False,False,False,False,False,False,True
1130,Worker 0,1,True,False,False,False,False,True,False
1130,Worker 1,1,True,False,False,False,False,False,False
1130,Worker 2,1,True,False,False,False,False,False,False
1130,Worker 3,0,False,False,False,False,False,False,True
1130,Worker 4,0,False,False,False,False,False,False,True
1130,Worker 5,0,False,False,False,False,False,False,True
1130,Worker 6,0,False,False,False,False,False,False,True
1130,Worker 7,0,False,False,False,False,False,False,True
1130,Worker 8,0,False,False,False,False,False,False,True
1130,Worker 9,0,False,False,False,False,False,False,True
1140,Worker 0,0,False,False,False,False,False,False,True
1140,Worker 1,1,True,False,False,False,False,False,False
1140,Worker 2,0,False,False,False,False,True,False,False
1140,Worker 3,0,False,False,False,False,False,False,True
1140,Worker 4,0,False,False,False,False,False,False,True
1140,Worker 5,0,False,False,False,False,False,False,True
1140,Worker 6,0,False,False,False,False,False,False,True
1140,Worker 7,0,False,False,False,False,False,False,True
1140,Worker 8,0,False,False,False,False,False,False,True
1140,Worker 9,0,False,False,False,False,False,False,True
1150,Worker 0,1,True,False,False,False,False,False,False
1150,Worker 1,1,True,False,False,False,False,False,False
1150,Worker 2,1,False,True,False,False,False,False,False
1150,Worker 3,1,False,True,False,False,False,False,False
1150,Worker 4,0,False,False,False,False,False,False,True
1150,Worker 5,0,False,False,False,False,False,False,True
1150,Worker 6,0,False,False,False,False,False,False,True
1150,Worker 7,0,False,False,False,False,False,False,True
1150,Worker 8,0,False,False,False,False,False,False,True
1150,Worker 9,0,False,False,False,False,False,False,True
1160,Worker 0,1,True,False,False,False,False,False,False
1160,Worker 1,1,True,False,False,False,False,False,False
1160,Worker 2,1,True,False,False,False,False,False,False
1160,Worker 3,1,True,False,False,False,False,False,False
1160,Worker 4,0,False,False,False,False,False,False,True
1160,Worker 5,0,False,False,False,False,False,False,True
1160,Worker 6,0,False,False,False,False,False,False,True
1160,Worker 7,0,False,False,False,False,False,False,True
1160,Worker 8,0,False,False,False,False,False,False,True
1160,Worker 9,0,False,False,False,False,False,False,True
1170,Worker 0,1,False,False,True,False,False,False,False
1170,Worker 1,1,True,False,False,False,False,True,False
1170,Worker 2,1,True,False,False,False,False,False,False
1170,Worker 3,1,True,False,False,False,False,False,False
1170,Worker 4,0,False,False,False,False,False,False,True
1170,Worker 5,0,False,False,False,False,False,False,True
1170,Worker 6,0,False,False,False,False,False,False,True
1170,Worker 7,0,False,False,False,False,False,False,True
1170,Worker 8,0,False,False,False,False,False,False,True
1170,Worker 9,0,False,False,False,False,False,False,True
1180,Worker 0,1,True,False,False,False,False,False,False
1180,Worker 1,1,True,False,False,False,False,False,False
1180,Worker 2,1,True,False,False,False,False,True,False
1180,Worker 3,1,True,False,False,False,False,False,False
1180,Worker 4,0,False,False,False,False,False,False,True
1180,Worker 5,0,False,False,False,False,False,False,True
1180,Worker 6,0,False,False,False,False,False,False,True
1180,Worker 7,0,False,False,False,False,False,False,True
1180,Worker 8,0,False,False,False,False,False,False,True
1180,Worker 9,0,False,False,False,False,False,False,True
1190,Worker 0,1,True,False,False,False,False,False,False
1190,Worker 1,1,True,False,False,False,False,False,False
1190,Worker 2,1,False,False,True,False,False,False,False
1190,Worker 3,1,True,False,False,False,False,False,False
1190,Worker 4,0,False,False,False,False,False,False,True
1190,Worker 5,0,False,False,False,False,False,False,True
1190,Worker 6,0,False,False,False,False,False,False,True
1190,Worker 7,0,False,False,False,False,False,False,True
1190,Worker 8,0,False,False,False,False,False,False,True
1190,Worker 9,0,False,False,False,False,False,False,True
1200,Worker 0,1,True,False,False,False,False,False,False
1200,Worker 1,0,False,False,False,False,False,False,True
1200,Worker 2,1,True,False,False,False,False,False,False
1200,Worker 3,1,True,False,False,False,False,False,False
1200,Worker 4,0,False,False,False,False,False,False,True
1200,Worker 5,0,False,False,False,False,False,False,True
1200,Worker 6,0,False,False,False,False,False,False,True
1200,Worker 7,0,False,False,False,False,False,False,True
1200,Worker 8,0,False,False,False,False,False,False,True
1200,Worker 9,0,False,False,False,False,False,False,True
1210,Worker 0,1,True,False,False,False,False,False,False
1210,Worker 1,1,False,False,True,False,False,False,False
1210,Worker 2,1,True,False,False,False,False,True,False
1210,Worker 3,1,False,False,True,False,False,False,False
1210,Worker 4,0,False,False,False,False,False,False,True
1210,Worker 5,0,False,False,False,False,False,False,True
1210,Worker 6,0,False,False,False,False,False,False,True
1210,Worker 7,0,False,False,False,False,False,False,True
1210,Worker 8,0,False,False,False,False,False,False,True
1210,Worker 9,0,False,False,False,False,False,False,True
1220,Worker 0,1,False,False,True,False,False,False,False
1220,Worker 1,1,True,False,False,False,False,False,False
1220,Worker 2,1,True,False,False,False,False,False,False
1220,Worker 3,1,True,False,False,False,False,False,False
1220,Worker 4,0,False,False,False,False,False,False,True
1220,Worker 5,0,False,False,False,False,False,False,True
1220,Worker 6,0,False,False,False,False,False,False,True
1220,Worker 7,0,False,False,False,False,False,False,True
1220,Worker 8,0,False,False,False,False,False,False,True
1220,Worker 9,0,False,False,False,False,False,False,True
1230,Worker 0,0,False,False,False,False,False,False,True
1230,Worker 1,1,False,False,True,False,False,False,False
1230,Worker 2,1,True,False,False,False,False,False,False
1230,Worker 3,1,True,False,False,False,False,False,False
1230,Worker 4,0,False,False,False,False,False,False,True
1230,Worker 5,0,False,False,False,False,False,False,True
1230,Worker 6,0,False,False,False,False,False,False,True
1230,Worker 7,0,False,False,False,False,False,False,True
1230,Worker 8,0,False,False,False,False,False,False,True
1230,Worker 9,0,False,False,False,False,False,False,True
1240,Worker 0,0,False,False,False,False,False,False,True
1240,Worker 1,0,False,False,False,False,False,False,True
1240,Worker 2,1,True,False,False,False,False,False,False
1240,Worker 3,1,True,False,False,False,False,False,False
1240,Worker 4,0,False,False,False,False,False,False,True
1240,Worker 5,0,False,False,False,False,False,False,True
1240,Worker 6,0,False,False,False,False,False,False,True
1240,Worker 7,0,False,False,False,False,False,False,True
1240,Worker 8,0,False,False,False,False,False,False,True
1240,Worker 9,0,False,False,False,False,False,False,True
1250,Worker 0,0,False,False,False,False,False,False,True
1250,Worker 1,0,False,False,False,False,False,False,True
1250,Worker 2,1,False,False,True,False,False,False,False
1250,Worker 3,1,True,False,False,False,False,False,False
1250,Worker 4,0,False,False,False,False,False,False,True
1250,Worker 5,0,False,False,False,False,False,False,True
1250,Worker 6,0,False,False,False,False,False,False,True
1250,Worker 7,0,False,False,False,False,False,False,True
1250,Worker 8,0,False,False,False,False,False,False,True
1250,Worker 9,0,False,False,False,False,False,False,True
1260,Worker 0,0,False,False,False,False,False,False,True
1260,Worker 1,0,False,False,False,False,False,False,True
1260,Worker 2,0,False,False,False,False,False,False,True
1260,Worker 3,0,False,False,False,False,False,False,True
1260,Worker 4,0,False,False,False,False,False,False,True
1260,Worker 5,0,False,False,False,False,False,False,True
1260,Worker 6,0,False,False,False,False,False,False,True
1260,Worker 7,0,False,False,False,False,False,False,True
1260,Worker 8,0,False,False,False,False,False,False,True
1260,Worker 9,0,False,False,False,False,False,False,True
1270,Worker 0,0,False,False,False,False,False,False,True
1270,Worker 1,0,False,False,False,False,False,False,True
1270,Worker 2,0,False,False,False,False,False,False,True
1270,Worker 3,1,False,False,True,False,False,False,False
1270,Worker 4,0,False,False,False,False,False,False,True
1270,Worker 5,0,False,False,False,False,False,False,True
1270,Worker 6,0,False,False,False,False,False,False,True
1270,Worker 7,0,False,False,False,False,False,False,True
1270,Worker 8,0,False,False,False,False,False,False,True
1270,Worker 9,0,False,False,False,False,False,False,True
0,Worker 0,0,False,False,False,False,False,False,True
0,Worker 1,1,False,True,False,False,False,False,False
0,Worker 2,1,False,True,False,False,False,False,False
0,Worker 3,1,False,True,False,False,False,False,False
0,Worker 4,1,False,True,False,False,False,False,False
0,Worker 5,1,False,True,False,False,False,False,False
0,Worker 6,1,False,True,False,False,False,False,False
0,Worker 7,1,False,True,False,False,False,False,False
0,Worker 8,1,False,True,False,False,False,False,False
0,Worker 9,1,False,True,False,False,False,False,False
10,Worker 0,1,False,True,False,False,False,False,False
10,Worker 1,1,True,False,False,False,False,False,False
10,Worker 2,1,True,False,False,False,False,False,False
10,Worker 3,1,True,False,False,False,False,False,False
10,Worker 4,1,True,False,False,False,False,False,False
10,Worker 5,1,True,False,False,False,False,False,False
10,Worker 6,1,True,False,False,False,False,False,False
10,Worker 7,1,True,False,False,False,False,False,False
10,Worker 8,1,True,False,False,False,False,False,False
10,Worker 9,1,True,False,False,False,False,False,False
20,Worker 0,1,True,False,False,False,False,False,False
20,Worker 1,1,True,False,False,False,False,True,False
20,Worker 2,0,False,False,False,False,True,False,False
20,Worker 3,1,True,False,False,False,False,False,False
20,Worker 4,1,True,False,False,False,False,True,False
20,Worker 5,0,False,False,False,False,True,False,False
20,Worker 6,0,False,False,False,False,False,False,True
20,Worker 7,1,True,False,False,False,False,False,False
20,Worker 8,1,True,False,False,False,False,False,False
20,Worker 9,1,True,False,False,False,False,False,False
30,Worker 0,1,True,False,False,False,False,True,False
30,Worker 1,0,False,False,False,False,False,False,True
30,Worker 2,1,False,True,False,False,False,False,False
30,Worker 3,1,True,False,False,False,False,False,False
30,Worker 4,1,True,False,False,False,False,False,False
30,Worker 5,1,False,True,False,False,False,False,False
30,Worker 6,0,False,False,False,False,False,False,True
30,Worker 7,1,True,False,False,False,False,False,False
30,Worker 8,1,False,True,True,False,False,False,False
30,Worker 9,1,True,False,False,True,False,False,False
40,Worker 0,1,True,False,False,False,False,False,False
40,Worker 1,1,True,False,False,False,False,False,False
40,Worker 2,1,True,False,False,False,False,False,False
40,Worker 3,1,True,False,False,False,False,True,False
40,Worker 4,1,False,True,True,False,False,False,False
40,Worker 5,0,False,False,False,False,False,False,True
40,Worker 6,1,True,False,False,False,False,False,False
40,Worker 7,1,True,False,False,False,False,True,False
40,Worker 8,1,True,False,False,True,False,False,False
40,Worker 9,1,True,False,False,False,False,True,False
50,Worker 0,1,True,False,False,False,False,False,False
50,Worker 1,1,True,False,False,True,False,False,False
50,Worker 2,1,True,False,False,True,False,False,False
50,Worker 3,1,True,False,False,False,False,False,False
50,Worker 4,1,True,False,False,False,False,False,False
50,Worker 5,1,True,False,False,False,False,False,False
50,Worker 6,1,True,False,False,False,False,False,False
50,Worker 7,1,True,False,False,False,False,True,False
50,Worker 8,1,True,False,False,False,False,True,False
50,Worker 9,1,True,False,False,False,False,True,False
60,Worker 0,1,True,False,False,False,False,False,False
60,Worker 1,1,False,True,True,False,False,False,False
60,Worker 2,1,True,False,False,False,False,False,False
60,Worker 3,1,True,False,False,False,False,True,False
60,Worker 4,1,True,False,False,False,False,False,False
60,Worker 5,1,True,False,False,False,False,False,False
60,Worker 6,1,False,True,True,False,False,False,False
60,Worker 7,1,False,True,True,False,False,False,False
60,Worker 8,1,True,False,False,False,False,False,False
60,Worker 9,1,True,False,False,False,False,False,False
70,Worker 0,1,True,False,False,False,False,False,False
70,Worker 1,1,True,False,False,False,False,False,False
70,Worker 2,1,False,True,True,False,False,False,False
70,Worker 3,1,True,False,False,False,False,False,False
70,Worker 4,0,False,False,False,False,False,False,True
70,Worker 5,0,False,False,False,False,False,False,True
70,Worker 6,1,True,False,False,False,False,False,False
70,Worker 7,1,True,False,False,False,False,False,False
70,Worker 8,1,True,False,False,False,False,False,False
70,Worker 9,0,False,False,False,False,False,False,True
80,Worker 0,1,False,False,True,False,False,False,False
80,Worker 1,1,True,False,False,False,False,False,False
80,Worker 2,1,True,False,False,False,False,False,False
80,Worker 3,1,False,False,True,False,False,False,False
80,Worker 4,1,False,True,True,False,False,False,False
80,Worker 5,1,True,False,False,False,False,True,False
80,Worker 6,1,True,False,False,False,False,True,False
80,Worker 7,1,True,False,False,False,False,False,False
80,Worker 8,1,True,False,False,False,False,False,False
80,Worker 9,0,False,False,False,False,False,False,True
90,Worker 0,1,True,False,False,False,False,False,False
90,Worker 1,1,True,False,False,False,False,False,False
90,Worker 2,1,True,False,False,False,False,False,False
90,Worker 3,1,True,False,False,False,False,False,False
